AccountId,TransactionId,TransactionId_OBIE,BookingDateTime,ValueDateTime,RawDateString,InstructedAmount,TransactionAmount,Currency,OriginalCurrency,ExchangeRate,TransactionType,MerchantCategoryCode,BankTransactionCode,ProprietaryBankTransactionCode,Reference,Balance,CounterpartyName,CounterpartyAccount,Status,merchant_name,category
A003,T918656,O6425820,2025-09-23 09:05:54,2025-09-24 09:05:54,,-1000,-1000,USD,USD,,Credit,6513,BTC808,PBC783,REF65965,4823.04,,,Booked,landlord ltd,Rent / Mortgage
A002,T978603,O3991546,2025-09-23 10:03:33,2025-09-23 10:03:33,,-433.53,-433.53,EUR,EUR,,Debit,5651,BTC662,PBC239,REF53525,1933.96,Counterparty 126,CP991546,Booked, Zraa ,Clothing 
A001,T679391,O5380387,2025-11-07 20:21:54,2025-11-07 20:21:54,,-173.54,-173.54,GBP,GBP,,Transfer,0,BTC323,PBC170,REF89886,2972.2,,,Booked,****, Corrupted
A001,T873768,O7365080,2025-01-14 08:56:35,2025-01-14 08:56:35,2025/01/14 08:56:35,-1500,-1500,GBP,GBP,,Credit,6011,BTC647,PBC722,REF35712,10602.42,,,Failed,PAYROLL LTD,Income
A001,T799107,O1930087,2025-06-08 06:36:21,2025-06-08 06:36:21,,104.12,104.12,GBP,GBP,,Refund,5912,BTC171,PBC265,REF67690,14954.66,,,Booked, Phamracy,Personal Care
A003,T748696,O9387252,2025-12-07 09:15:40,2025-12-07 09:15:40,,-143.32,-143.32,USD,USD,,Transfer,4899,BTC354,PBC261,REF21728,18547.82,,,Booked, Netflix,Streaming / Subscriptions 
A003,T851678,O9261472,2025-07-11 17:52:03,2025-07-11 17:52:03,,-101.63,-101.63,EUR,USD,1.3469,Refund,5411,BTC146,PBC268,REF23935,1246.19,,,Failed, Tesco ,Supermarket 
A002,T499812,O9705913,2025-12-26 12:48:01,2025-12-26 12:48:01,,-146.53,-146.53,EUR,EUR,,Refund,5812,BTC574,PBC534,REF80092,14658.31,,,Pending,Starbucks,Food & Drink 
A003,T776106,O9252486,2025-08-23 10:12:11,2025-08-23 10:12:11,,-835.41,-835.41,USD,USD,,Debit,6011,BTC527,PBC283,REF47707,-402.71,,,Pending,PAYROLL LTD, Income
A001,T596231,O5534019,2025-11-01 12:35:23,2025-11-01 12:35:23,,-30.09,-30.09,GBP,GBP,,Transfer,4111,BTC235,PBC607,REF17031,9633.13,Counterparty 166,CP555426,Booked, Trainline ,Travel
A003,T717298,O7856311,2025-02-02 13:57:35,2025-02-02 13:57:35,,-743.2,-743.2,USD,USD,,Transfer,4899,BTC422,PBC416,REF35557,16473.21,,,Booked,Netlfix, Streaming / Subscriptions
A001,T244465,O9505975,2025-06-15 16:24:36,2025-06-16 16:24:36,2025-06-15 16:24:36,-72.47,-72.47,GBP,GBP,,Debit,5812,BTC193,PBC805,REF80657,9780.12,,,Booked,Starbucks,Food & Drink
A001,T957684,O1334774,2025-08-20 19:10:35,2025-08-21 19:10:35,,-76.18,-76.18,GBP,GBP,,Transfer,5411,BTC274,PBC885,REF72505,18549.79,,,Booked,Tesco ,Supermarket
A003,T451473,O5028920,2025-01-04 22:40:49,2025-01-05 22:40:49,,-35.85,-35.85,USD,USD,,Transfer,5812,BTC251,PBC175,REF76303,7783.65,,,Booked,Starbucks,Food & Drink 
A002,T715644,O2644281,2025-01-20 15:21:24,2025-01-20 15:21:24,,-26.6,-26.6,EUR,EUR,,Transfer,5812,BTC870,PBC651,REF60299,18931.57,,,Booked,Starbucks, Food & Drink
A003,T986447,O3089825,2025-04-08 14:59:35,2025-04-08 14:59:35,,-101.21,-101.21,USD,USD,,Refund,7230,BTC928,PBC597,REF45353,3640.44,,,Booked, Hair Salon ,Personal Care
A003,T646833,O5560510,2025-10-15 06:18:07,2025-10-15 06:18:07,,-16.7,-16.7,USD,USD,,Refund,6012,BTC533,PBC260,REF39794,19536.45,,,Booked,Overdraft Fee, Bank Fees
A001,T113368,O6546608,2025-04-20 10:26:53,2025-04-20 10:26:53,20/04/2025 10:26,-62.37,-62.37,GBP,GBP,,Credit,4121,BTC804,PBC592,REF37222,18044.48,,,Booked,Uber ,Transit
A001,T716680,O6970972,2025-02-19 09:52:24,2025-02-19 09:52:24,,-43.07,-43.07,GBP,GBP,,Refund,5411,BTC759,PBC411,REF82478,4560.27,,,Booked,tesco,Groceries 
A003,T545385,O1481032,2025-05-09 21:24:44,2025-05-09 21:24:44,,-85.22,-85.22,USD,USD,,Transfer,5812,BTC306,PBC889,REF41636,19354.13,,,Booked,Starbucks,Food & Drink
A003,T143046,O8415929,2025-04-25 09:25:52,2025-04-25 09:25:52,25/04/2025 09:25,-114.12,-114.12,USD,USD,,Debit,5411,BTC856,PBC246,REF67423,15139.53,,,Booked,tesco,Groceries
A001,T534773,O4478434,2025-11-09 22:36:39,2025-11-09 22:36:39,,-372.3,-372.3,GBP,GBP,,Refund,6012,BTC855,PBC968,REF25456,-44.66,,,Booked,Overdraft Fee ,Bank Fees
A003,T435440,O8622639,2025-08-19 13:37:20,2025-08-19 13:37:20,19/08/2025 13:37,1500,1500,USD,USD,,Transfer,6011,BTC728,PBC621,REF46466,1349.6,,,Booked,PAYROLL LTD , Income 
A002,T525155,O5975077,2025-02-24 14:36:13,2025-02-24 14:36:13,,-17.55,-17.55,EUR,EUR,,Debit,7230,BTC268,PBC497,REF92946,18260.38,,,Booked,Hair Slaon, Personal Care
A003,T972039,O3217967,2025-11-20 07:19:20,2025-11-20 07:19:20,,-117.86,-117.86,USD,USD,,Debit,5812,BTC279,PBC374,REF43113,11440.25,,,Booked,starbucks, Food & Drink
A002,T629208,O4026551,2025-02-24 13:34:24,2025-02-24 13:34:24,,-24.79,-24.79,EUR,EUR,,Transfer,7230,BTC270,PBC911,REF23644,12808.17,,,Booked, Hair Salon , Personal Care 
A002,T660126,O1353022,2025-11-18 10:11:05,2025-11-19 10:11:05,,-29.17,-29.17,EUR,EUR,,Credit,6300,BTC810,PBC861,REF92358,2182.59,,,Booked,health nisurance,Insurance
A003,T387271,O9437990,2025-01-13 07:26:22,2025-01-14 07:26:22,,645.27,645.27,USD,USD,,Credit,7997,BTC916,PBC320,REF36142,562.97,,,Booked,Gymbxo,Fitness
A002,T678401,O6952126,2025-04-13 20:45:29,2025-04-13 20:45:29,,-106.12,-106.12,EUR,EUR,,Refund,5411,BTC712,PBC401,REF20239,-148.99,,,Pending,Tesco ,Supermarket
A002,T355836,O7442089,2025-11-26 11:42:05,2025-11-26 11:42:05,,-62.82,-62.82,GBP,EUR,1.4855,Debit,5411,BTC689,PBC299,REF92544,12777.22,,,Booked,Tesoc,Supermarket
A003,T224508,O4676191,2025-09-13 06:34:50,2025-09-14 06:34:50,,-1200,-1200,USD,USD,,Credit,6513,BTC627,PBC383,REF87265,14183.26,,,Booked,landlord ltd,Rent / Mortgage
A002,T600935,O1861958,2025-11-10 13:23:11,2025-11-10 13:23:11,,-16.25,-16.25,EUR,EUR,,Credit,4899,BTC448,PBC288,REF67733,16264.43,,,Pending,netflix, Streaming / Subscriptions
A003,T186226,O6126237,2025-12-11 19:56:58,2025-12-11 19:56:58,,-165.76,-165.76,USD,USD,,Credit,6012,BTC510,PBC304,REF10403,2314.27,,,Booked, Overdraft Fee,Bank Fees
A002,T361111,O8946390,2025-11-28 22:11:08,2025-11-28 22:11:08,,-1500,-1500,EUR,EUR,,Debit,6011,BTC281,PBC660,REF94381,6939.85,,,Booked,PAYROLL LTD , Income
A003,T914617,O8057182,2025-06-28 19:40:18,2025-06-29 19:40:18,,-800,-800,USD,USD,,Refund,6513,BTC783,PBC396,REF14277,10583.35,,,Booked, LANDLORD LTD, Rent / Mortgage 
A002,T739705,O2312558,2025-04-14 06:36:31,2025-04-15 06:36:31,2025/04/14 06:36:31,-29.94,-29.94,EUR,EUR,,Credit,5541,BTC576,PBC629,REF46624,4149.86,,,Booked,Shell Fuel,Fuel
A001,T155846,O3492539,2025-12-26 19:56:45,2025-12-26 19:56:45,,-65.03,-65.03,GBP,GBP,,Transfer,6300,BTC401,PBC908,REF80184,17329.88,,,Pending,Health Insurance , Insurance
A003,T395068,O3180830,2025-01-03 10:01:09,2025-01-03 10:01:09,,-111.76,-111.76,USD,USD,,Credit,4111,BTC522,PBC333,REF12933,6190.2,,,Failed,Trainline ,Transit
A003,T985364,O1983923,2025-02-21 11:21:22,2025-02-21 11:21:22,,-114.7,-114.7,USD,USD,,Debit,7230,BTC215,PBC235,REF31860,1177.98,,,Booked,Hair Salon,Personal Care
A002,T441171,O2062009,2025-08-25 09:00:04,2025-08-25 09:00:04,,-20.3,-20.3,EUR,EUR,,Credit,5812,BTC845,PBC976,REF88654,7527.27,,,Booked,Starbucks,Food & Drink 
A002,T738081,O1451244,2025-12-22 18:53:29,2025-12-23 18:53:29,,-30.64,-30.64,EUR,EUR,,Debit,5411,BTC600,PBC785,REF55464,15124.72,,,Pending,Tesco,Food Store
A003,T545957,O6290638,2025-03-13 11:54:10,2025-03-14 11:54:10,,-134.21,-134.21,USD,USD,,Refund,5812,BTC949,PBC863,REF56390,15016.6,,,Pending,Starbucks ,Food & Drink
A003,T509850,O4225388,2025-01-06 07:08:18,2025-01-06 07:08:18,,2500,2500,USD,USD,,Refund,6011,BTC100,PBC941,REF90525,1258.31,,,Booked,payroll ltd , Income
A001,T800423,O4890524,2025-03-03 22:54:46,2025-03-04 22:54:46,,-20,-20,GBP,GBP,,Refund,6012,BTC998,PBC407,REF33601,9294.66,,,Booked,Overdraft Fee,Bank Fees 
A001,T470150,O6546981,2025-06-18 20:25:19,2025-06-18 20:25:19,,-111.23,-111.23,GBP,GBP,,Transfer,5812,BTC363,PBC978,REF14426,13679.66,Counterparty 105,CP356129,Booked,Starubcks,Food & Drink
A001,T639403,O5485272,2025-12-25 13:13:51,2025-12-26 13:13:51,,-243.41,-243.41,EUR,GBP,1.0791,Credit,6300,BTC396,PBC686,REF48356,1847.37,,,Booked,Health Insurance ,Insurance
A002,T822049,O6182338,2025-06-22 10:33:42,2025-06-23 10:33:42,,1000,1000,EUR,EUR,,Credit,6513,BTC713,PBC427,REF14501,4742.5,,,Booked, LNADLORD LTD,Rent / Mortgage
A001,T739206,O6275739,2025-12-24 06:45:38,2025-12-24 06:45:38,,-89.01,-89.01,GBP,GBP,,Credit,4812,BTC797,PBC700,REF80728,13954.39,,,Booked, verizon, Mobile / Telecom 
A001,T886786,O3741108,2025-03-07 20:14:05,2025-03-07 20:14:05,,-382.59,-382.59,GBP,GBP,,Refund,4900,BTC204,PBC180,REF98871,3997.43,Counterparty 29,CP329502,Booked, Electricity Co ,Utilities
A003,T265890,O2766607,2025-05-14 10:28:23,2025-05-15 10:28:23,,-676.64,-676.64,USD,USD,,Refund,4899,BTC258,PBC973,REF11041,16930.41,,,Booked, netflix,Streaming / Subscriptions 
A002,T869194,O9128681,2025-05-02 19:06:59,2025-05-03 19:06:59,,-636.39,-636.39,EUR,EUR,,Refund,5712,BTC581,PBC255,REF44771,4934.59,,,Booked, IKEA,Home Furnishing
A003,T462659,O2315798,2025-08-02 11:59:54,2025-08-02 11:59:54,,-8.05,-8.05,USD,USD,,Credit,4812,BTC909,PBC805,REF28343,1051.4,,,Booked, Verizon,Mobile / Telecom
A003,T245766,O6227335,2025-12-06 09:13:09,2025-12-07 09:13:09,,-48.12,-48.12,USD,USD,,Refund,4812,BTC591,PBC456,REF12277,17684.25,,,Booked, eVrizon,Mobile / Telecom
A003,T871222,O5959673,2025-06-25 07:30:15,2025-06-25 07:30:15,,-35,-35,USD,USD,,Debit,6012,BTC719,PBC223,REF88326,9993.55,,,Pending,Overdraft Fee , Bank Fees
A002,T347765,O5666250,2025-12-15 22:32:32,2025-12-16 22:32:32,,2000,2000,EUR,EUR,,Refund,6011,BTC306,PBC117,REF15300,12553.54,,,Booked, payroll ltd, Income
A003,T774072,O6984503,2025-01-06 12:15:49,2025-01-06 12:15:49,,-800,-800,USD,USD,,Refund,6513,BTC681,PBC698,REF18714,17766.19,,,Booked, LANDOLRD LTD ,Rent / Mortgage 
A003,T238635,O4855635,2025-10-27 15:05:13,2025-10-27 15:05:13,,-73.57,-73.57,USD,USD,,Credit,5812,BTC704,PBC170,REF88188,-652.18,,,Booked,Starbucks,Food & Drink
A002,T490941,O8174616,2025-09-19 22:14:50,2025-09-19 22:14:50,,-160.59,-160.59,EUR,EUR,,Credit,5311,BTC251,PBC833,REF62108,4977.66,,,Booked,Target,Retail
A003,T790660,O3479770,2025-12-05 07:56:08,2025-12-05 07:56:08,,-2500,-2500,USD,USD,,Transfer,6011,BTC306,PBC316,REF75677,10148.25,,,Booked, PAYROLL LTD,Income
A001,T435772,O3439136,2025-02-11 10:28:16,2025-02-11 10:28:16,,40.98,40.98,GBP,GBP,,Debit,0,BTC611,PBC886,REF63026,-909.82,,,Booked,****,Corrupted
A001,T119527,O9123050,2025-02-05 19:57:20,2025-02-05 19:57:20,,2000,2000,GBP,GBP,,Transfer,6011,BTC516,PBC167,REF82498,10635.58,Counterparty 163,CP345094,Pending,PAYROLL LTD, Income
A002,T871168,O5210238,2025-12-09 10:56:34,2025-12-10 10:56:34,,-116.78,-116.78,EUR,EUR,,Debit,4121,BTC323,PBC536,REF47408,10141.57,,,Booked,Uber,Transport 
A002,T110785,O8190895,2025-11-17 16:45:29,2025-11-18 16:45:29,,-148.95,-148.95,EUR,EUR,,Refund,5651,BTC559,PBC526,REF15989,12706.76,,,Booked,Zara,Clothing 
A003,T561664,O3381714,2025-12-25 15:55:41,2025-12-25 15:55:41,,2500,2500,GBP,USD,1.3573,Refund,6011,BTC481,PBC842,REF26088,19013.94,Counterparty 61,CP832264,Booked, PAYROLL LTD ,Income
A002,T178409,O7004652,2025-06-18 10:51:04,2025-06-18 10:51:04,,-182.45,-182.45,EUR,EUR,,Debit,4900,BTC499,PBC820,REF42949,16917.1,Counterparty 41,CP402062,Booked, electricity co ,Utilities
A001,T989136,O9779789,2025-02-23 11:37:38,2025-02-23 11:37:38,,-128.05,-128.05,GBP,GBP,,Debit,4812,BTC110,PBC100,REF49789,6221.58,,,Booked,verizon ,Mobile / Telecom 
A003,T378035,O9989803,2025-10-19 06:20:24,2025-10-20 06:20:24,,-315.29,-315.29,USD,USD,,Credit,5712,BTC960,PBC970,REF19872,5243.73,,,Booked,ieka,Home Furnishing
A002,T631337,O8387790,2025-01-09 19:33:54,2025-01-09 19:33:54,,-158.52,-158.52,EUR,EUR,,Refund,5734,BTC813,PBC733,REF61881,10911.65,,,Pending,adobe ,Software / Subscriptions 
A002,T924729,O8717916,2025-02-14 10:51:17,2025-02-15 10:51:17,,1500,1500,EUR,EUR,,Credit,6011,BTC520,PBC716,REF41508,15219.7,,,Booked,payroll tld ,Income
A001,T105274,O3371859,2025-11-01 21:10:34,2025-11-01 21:10:34,,1500,1500,GBP,GBP,,Refund,6011,BTC666,PBC995,REF11461,10280.19,,,Pending, PAYROLL LTD,Income
A003,T404777,O1291769,2025-10-06 11:21:57,2025-10-06 11:21:57,,-35,-35,USD,USD,,Debit,6012,BTC212,PBC146,REF71940,10030.65,,,Booked,Overdraft Fee,Bank Fees
A001,T522897,O5893759,2025-07-05 06:10:04,2025-07-05 06:10:04,,-25.52,-25.52,GBP,GBP,,Refund,5812,BTC354,PBC912,REF59401,4024.73,,,Booked, Starbucks , Food & Drink
A002,T946998,O2326301,2025-09-23 17:05:30,2025-09-24 17:05:30,,-51.58,-51.58,EUR,EUR,,Credit,6012,BTC454,PBC657,REF55129,5740.18,,,Booked, Overdraft Fee,Bank Fees
A002,T177558,O8098909,2025-12-07 11:43:49,2025-12-08 11:43:49,,-10.25,-10.25,EUR,EUR,,Refund,5734,BTC774,PBC257,REF43119,19804.71,,,Booked,aodbe, Software / Subscriptions
A003,T680828,O4769795,2025-07-03 10:08:42,2025-07-03 10:08:42,,2500,2500,USD,USD,,Debit,6011,BTC223,PBC353,REF69177,11357.24,Counterparty 6,CP716886,Booked,PAYROLL LTD,Income 
A002,T572464,O1424015,2025-01-19 11:11:01,2025-01-19 11:11:01,,-150.64,-150.64,EUR,EUR,,Refund,4812,BTC162,PBC532,REF20149,17554.3,,,Booked,Verizon,Mobile / Telecom
A001,T153034,O2137683,2025-11-13 19:52:09,2025-11-13 19:52:09,,2000,2000,GBP,GBP,,Refund,6011,BTC125,PBC873,REF87242,11358.8,,,Booked, PAYROLL TLD,Income
A003,T864000,O6612357,2025-09-12 11:40:11,2025-09-12 11:40:11,,-138.64,-138.64,USD,USD,,Debit,5812,BTC860,PBC920,REF33448,16466.61,,,Booked, Starbucks,Food & Drink 
A003,T675601,O2336525,2025-01-10 16:11:45,2025-01-10 16:11:45,2025-01-10 16:11:45,-104.6,-104.6,USD,USD,,Transfer,4111,BTC872,PBC654,REF82116,18032.71,,,Booked,Trainline,Travel
A001,T691088,O6101462,2025-09-22 08:43:40,2025-09-23 08:43:40,,-323.28,-323.28,GBP,GBP,,Transfer,6300,BTC271,PBC136,REF47907,289.77,,,Booked,health insurance, Insurance 
A003,T392047,O8125354,2025-10-22 09:25:28,2025-10-23 09:25:28,,-79.71,-79.71,USD,USD,,Transfer,5812,BTC338,PBC958,REF26090,14882.36,,,Booked,Starbucks,Food & Drink
A001,T421331,O7381258,2025-06-16 09:44:46,2025-06-17 09:44:46,,2500,2500,GBP,GBP,,Debit,6011,BTC985,PBC152,REF21919,3657.28,,,Pending,PAYROLL LTD,Income 
A002,T153717,O5627279,2025-10-08 16:49:37,2025-10-09 16:49:37,2025-10-08 16:49:37,-1500,-1500,EUR,EUR,,Refund,6011,BTC635,PBC368,REF76216,14282.57,,,Booked, PAYROLL LTD,Income 
A001,T114896,O6284723,2025-07-19 12:06:33,2025-07-19 12:06:33,,-117.75,-117.75,GBP,GBP,,Transfer,5411,BTC703,PBC857,REF14506,11541.52,,,Booked, Tesco,Food Store
A003,T451572,O7351389,2025-07-20 21:02:38,2025-07-20 21:02:38,,-6.84,-6.84,USD,USD,,Transfer,5812,BTC930,PBC499,REF29039,10624.44,,,Booked, Starbucks, Food & Drink 
A002,T488968,O7813611,2025-08-08 09:05:06,2025-08-08 09:05:06,2025/08/08 09:05:06,-624.23,-624.23,EUR,EUR,,Debit,5712,BTC749,PBC124,REF32045,5617.67,,,Pending,ikea, Home Furnishing 
A002,T562979,O3671838,2025-08-03 14:31:48,2025-08-03 14:31:48,,-768.55,-768.55,EUR,EUR,,Transfer,4899,BTC814,PBC479,REF86232,18399.88,,,Failed, Netflix,Streaming / Subscriptions 
A003,T434064,O6275644,2025-08-12 08:28:10,2025-08-12 08:28:10,2025-08-12 08:28:10,-191.83,-191.83,USD,USD,,Credit,5812,BTC480,PBC248,REF58714,14052.86,,,Booked,starbucks ,Food & Drink
A003,T834450,O1680808,2025-11-24 14:04:39,2025-11-24 14:04:39,,2000,2000,USD,USD,,Refund,6011,BTC571,PBC871,REF61544,18527.09,,,Booked,payroll ltd, Income
A002,T874508,O2260164,2025-11-26 16:15:19,2025-11-27 16:15:19,,-99.02,-99.02,EUR,EUR,,Transfer,5411,BTC643,PBC472,REF19751,7544.29,,,Booked,Tesco, Food Store 
A002,T968485,O5195637,2025-04-05 06:31:13,2025-04-05 06:31:13,,-179.69,-179.69,EUR,EUR,,Credit,6012,BTC296,PBC961,REF33803,1561.19,,,Booked,Overdraft Fee,Bank Fees
A003,T311537,O1078278,2025-01-09 10:28:22,2025-01-09 10:28:22,2025/01/09 10:28:22,1500,1500,USD,USD,,Debit,6011,BTC153,PBC712,REF68194,6867.54,Counterparty 97,CP904377,Booked,PYAROLL LTD, Income
A002,T841561,O2485285,2025-11-16 10:48:08,2025-11-17 10:48:08,2025/11/16 10:48:08,-77.1,-77.1,EUR,EUR,,Credit,7230,BTC853,PBC384,REF68077,11011.89,,,Pending, Hair Salon,Personal Care
A003,T721990,O2808875,2025-08-25 16:11:45,2025-08-25 16:11:45,2025-08-25 16:11:45,1500,1500,USD,USD,,Credit,6011,BTC143,PBC301,REF66524,8850.73,Counterparty 169,CP638421,Booked,PAYROLL LTD,Income
A003,T793805,O1156104,2025-08-06 09:23:45,2025-08-07 09:23:45,,-634.74,-634.74,GBP,USD,0.9751,Credit,5651,BTC310,PBC811,REF30070,12912.14,,,Booked,Zara,Clothing 
A003,T947220,O3766964,2025-11-23 08:33:09,2025-11-24 08:33:09,,-54.2,-54.2,GBP,USD,1.302,Credit,5812,BTC185,PBC430,REF13977,735.28,,,Booked,Starbucks,Food & Drink 
A002,T584153,O1047841,2025-12-23 15:17:01,2025-12-24 15:17:01,,-51.13,-51.13,EUR,EUR,,Debit,7230,BTC659,PBC654,REF15482,1034.86,,,Booked,Hair Salon ,Personal Care
A001,T854727,O9270975,2025-12-25 10:35:54,2025-12-26 10:35:54,,-77.12,-77.12,GBP,GBP,,Debit,4121,BTC596,PBC568,REF83512,1596.74,,,Pending,uber , Travel
A001,T694718,O6476037,2025-01-12 12:43:00,2025-01-12 12:43:00,,-91.04,-91.04,GBP,GBP,,Transfer,5734,BTC314,PBC351,REF19837,188.9,,,Booked,Adobe,Software / Subscriptions 
A002,T734210,O3607983,2025-07-05 17:56:04,2025-07-05 17:56:04,05-07-2025 17:56:04,2000,2000,EUR,EUR,,Debit,6011,BTC218,PBC209,REF44664,14069.86,,,Booked,payroll ltd,Income 
A003,T169995,O8219379,2025-04-09 08:18:36,2025-04-10 08:18:36,,1500,1500,USD,USD,,Refund,6011,BTC694,PBC469,REF16896,16555.03,,,Booked,PARYOLL LTD,Income
A001,T459385,O2916579,2025-12-07 19:36:12,2025-12-07 19:36:12,,1500,1500,GBP,GBP,,Transfer,6011,BTC788,PBC605,REF31706,16862.47,Counterparty 118,CP951118,Booked,PAYROLL LTD, Income
A002,T678654,O1738553,2025-08-14 22:09:29,2025-08-15 22:09:29,14/08/2025 22:09,-151.67,-151.67,EUR,EUR,,Debit,5812,BTC463,PBC537,REF24744,2717.61,,,Booked,Starbcuks,Food & Drink 
A001,T533732,O1171587,2025-01-08 16:11:24,2025-01-08 16:11:24,08-01-2025 16:11:24,45.87,45.87,GBP,GBP,,Refund,5411,BTC519,PBC806,REF45732,4839.82,,,Pending,Tesco, Groceries 
A001,T491344,O5086740,2025-02-12 06:10:26,2025-02-12 06:10:26,,-41.5,-41.5,GBP,GBP,,Transfer,5411,BTC584,PBC954,REF62341,9133.71,,,Booked, Tecso,Groceries 
A003,T435039,O4992909,2025-08-06 18:19:46,2025-08-07 18:19:46,,-574.97,-574.97,USD,USD,,Debit,4121,BTC863,PBC179,REF53406,12359.92,,,Booked,Uber,Travel
A002,T862477,O5271615,2025-12-08 13:11:19,2025-12-08 13:11:19,2025-12-08 13:11:19,2000,2000,EUR,EUR,,Credit,6011,BTC966,PBC582,REF60371,6252.92,,,Booked, PAYROLL LTD,Income 
A001,T576971,O7752669,2025-07-14 13:54:14,2025-07-14 13:54:14,2025-07-14 13:54:14,2500,2500,GBP,GBP,,Credit,6011,BTC746,PBC655,REF24948,4204.48,,,Booked, PAYROLL LTD,Income
A002,T154714,O3321942,2025-09-25 20:14:34,2025-09-25 20:14:34,,-38.52,-38.52,EUR,EUR,,Refund,5411,BTC920,PBC719,REF36174,17356.46,,,Booked,Tesco,Food Store
A003,T925981,O7961578,2025-02-27 09:29:07,2025-02-28 09:29:07,,-100.19,-100.19,USD,USD,,Transfer,4111,BTC382,PBC891,REF19150,16231.54,,,Pending, Trainline , Transport Services
A002,T302472,O4178686,2025-09-21 08:23:34,2025-09-21 08:23:34,,-50.57,-50.57,EUR,EUR,,Credit,4900,BTC747,PBC548,REF21123,14114.52,,,Pending,Electricity Co ,Utilities
A001,T226993,O1553932,2025-08-27 10:01:19,2025-08-27 10:01:19,2025-08-27 10:01:19,-50.06,-50.06,GBP,GBP,,Debit,5812,BTC939,PBC463,REF26541,11313.76,,,Booked,tSarbucks,Food & Drink
A001,T556943,O5425123,2025-04-17 21:59:21,2025-04-17 21:59:21,,1500,1500,GBP,GBP,,Debit,6011,BTC727,PBC949,REF44500,5626.4,,,Booked, PAYROLL LTD , Income
A002,T751107,O4889220,2025-12-12 07:48:14,2025-12-12 07:48:14,2025-12-12 07:48:14,-142.89,-142.89,EUR,EUR,,Credit,4812,BTC633,PBC168,REF31840,11024.79,,,Booked,Verizon,Mobile / Telecom
A003,T882150,O4190758,2025-09-03 13:05:10,2025-09-04 13:05:10,,-16.2,-16.2,USD,USD,,Credit,5734,BTC515,PBC114,REF26343,13997.36,,,Booked,Adobe,Software / Subscriptions
A002,T532637,O2645243,2025-12-15 07:06:47,2025-12-15 07:06:47,,-185.35,-185.35,EUR,EUR,,Debit,4812,BTC433,PBC333,REF24435,6886.18,,,Booked,verizon,Mobile / Telecom 
A001,T975353,O4874618,2025-12-19 12:27:49,2025-12-20 12:27:49,,1500,1500,GBP,GBP,,Debit,6011,BTC574,PBC723,REF64689,8434.7,,,Booked,PAYROLL LTD,Income
A001,T817675,O1781180,2025-06-18 21:03:40,2025-06-18 21:03:40,,2500,2500,GBP,GBP,,Transfer,6011,BTC586,PBC377,REF84289,17885.54,,,Booked,PAYROLL LTD,Income
A002,T847251,O8611499,2025-11-10 20:10:27,2025-11-10 20:10:27,2025-11-10 20:10:27,-252.99,-252.99,EUR,EUR,,Debit,6012,BTC125,PBC283,REF69098,17533.52,,,Pending,Overdraft Fee, Bank Fees
A001,T181961,O4428815,2025-08-22 13:51:43,2025-08-23 13:51:43,2025-08-22 13:51:43,-145.3,-145.3,GBP,GBP,,Refund,4121,BTC662,PBC951,REF87677,14224.77,,,Booked, Uber,Travel
A002,T948910,O1248806,2025-02-04 20:03:16,2025-02-05 20:03:16,,-103.06,-103.06,EUR,EUR,,Debit,4111,BTC691,PBC792,REF31346,15101.49,,,Pending,Traniline,Travel
A002,T944507,O2167580,2025-09-23 21:09:31,2025-09-24 21:09:31,,-118.87,-118.87,EUR,EUR,,Debit,7230,BTC394,PBC314,REF58343,13858.88,,,Pending, Hair Salon,Personal Care
A003,T487538,O7855503,2025-08-21 19:28:44,2025-08-21 19:28:44,21/08/2025 19:28,-298.05,-298.05,USD,USD,,Transfer,4900,BTC716,PBC972,REF25566,-154.08,,,Booked,Electricity Co ,Utilities 
A002,T633406,O3535788,2025-12-13 11:38:49,2025-12-13 11:38:49,2025-12-13 11:38:49,-77.63,-77.63,GBP,EUR,0.6899,Refund,4111,BTC584,PBC426,REF45922,4289.36,,,Booked,trainline,Transit 
A002,T646571,O3403511,2025-10-28 07:15:47,2025-10-28 07:15:47,,-324.8,-324.8,EUR,EUR,,Debit,4899,BTC342,PBC409,REF52030,7684.76,,,Booked, Netflix,Streaming / Subscriptions
A003,T308376,O9073692,2025-11-08 18:49:28,2025-11-08 18:49:28,,-89.04,-89.04,USD,USD,,Transfer,7230,BTC225,PBC359,REF78278,17637.91,,,Booked,Hair Salon ,Personal Care 
A002,T591081,O6682698,2025-07-19 17:46:08,2025-07-19 17:46:08,,2000,2000,EUR,EUR,,Credit,6011,BTC864,PBC991,REF48684,1955.9,,,Booked,PAYROLL LTD,Income
A001,T255486,O3560283,2025-10-27 19:56:01,2025-10-27 19:56:01,,35,35,GBP,GBP,,Debit,6012,BTC463,PBC832,REF85292,5478.11,,,Booked,Overdraft Fee , Bank Fees
A001,T107993,O3668732,2025-01-06 12:52:13,2025-01-06 12:52:13,,-30.86,-30.86,GBP,GBP,,Debit,5812,BTC804,PBC164,REF30175,6865.25,,,Pending,starbucks,Food & Drink
A003,T331879,O2165010,2025-05-07 15:31:42,2025-05-07 15:31:42,,73.35,73.35,USD,USD,,Credit,4121,BTC431,PBC546,REF68007,-381.46,,,Booked, uber,Transport
